#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CP124088.1	644264	644632	+	FMBKCJ_116215	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124088.1	662095	662409	-	FMBKCJ_116290	11.3	8.7		RefSeq:WP_002665784.1, SO:0001217, UniParc:UPI00017F45E1, UniRef:UniRef100_UPI00017F45E1, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP124088.1	689691	689987	+	FMBKCJ_116390	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124088.1	738629	739168	+	FMBKCJ_116640	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124088.1	791837	793111	+	FMBKCJ_116895	48.6	4.5		RefSeq:WP_002665720.1, SO:0001217, UniParc:UPI00017F3CCF, UniRef:UniRef100_UPI00017F3CCF, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124088.1	814364	814798	-	FMBKCJ_117015	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124086.1	1426	1530	-	FMBKCJ_117390	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
CP124086.1	2026	2382	+	FMBKCJ_117395	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP124086.1	3428	3664	+	FMBKCJ_117405	9.1	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, SO:0001217, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP124086.1	4901	5584	+	FMBKCJ_117410	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP124087.1	353	979	+	FMBKCJ_117585	23.2	9.7		
CP124087.1	14860	15018	+	FMBKCJ_117675	6.1	10.2		RefSeq:WP_012666186.1, SO:0001217, UniParc:UPI00016B38CC, UniRef:UniRef100_UPI00016B38CC, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124087.1	17849	18442	+	FMBKCJ_117695	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP124087.1	32661	34058	+	FMBKCJ_117790	52.7	6.5		RefSeq:WP_012666173.1, SO:0001217, UniParc:UPI00017F3F58, UniRef:UniRef100_UPI00017F3F58, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP019767.1	144365	144553	-	FMBKCJ_118605	7.2	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP019767.1	157626	158060	+	FMBKCJ_118660	16.9	10.1		RefSeq:WP_010889695.1, SO:0001217, UniParc:UPI0000057387, UniRef:UniRef100_O51178, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP019767.1	271823	272836	-	FMBKCJ_119195	39.1	4.3		RefSeq:WP_010889720.1, SO:0001217, UniParc:UPI00000573ED, UniRef:UniRef100_O51275, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP019767.1	367646	368071	+	FMBKCJ_119670	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP019767.1	415879	416295	+	FMBKCJ_119895	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP019767.1	442955	443242	-	FMBKCJ_120010	11.3	9.9		RefSeq:WP_044283513.1, SO:0001217, UniParc:UPI00052A27E0, UniRef:UniRef100_UPI00052A27E0, UniRef:UniRef50_UPI00052A27E0, UniRef:UniRef90_UPI00052A27E0
CP019767.1	534366	534788	-	FMBKCJ_120515	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP019767.1	563375	564868	-	FMBKCJ_120660	59.3	6.0		RefSeq:WP_044283522.1, SO:0001217, UniParc:UPI00052A3973, UniRef:UniRef100_UPI00052A3973, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP019767.1	643958	644326	+	FMBKCJ_121005	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP019767.1	661789	662103	-	FMBKCJ_121080	11.3	8.7		RefSeq:WP_010889785.1, SO:0001217, UniParc:UPI000005755D, UniRef:UniRef100_O51576, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP019767.1	689378	689674	+	FMBKCJ_121180	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP019767.1	738329	738868	+	FMBKCJ_121430	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP019767.1	791537	792811	+	FMBKCJ_121685	48.7	4.6		RefSeq:WP_010889815.1, SO:0001217, UniParc:UPI000233F626, UniRef:UniRef100_O51690, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP019767.1	814064	814498	-	FMBKCJ_121805	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP019761.1	13003	13224	-	FMBKCJ_122215	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP019761.1	15056	15412	-	FMBKCJ_122225	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP019762.1	8877	9125	+	FMBKCJ_122390	9.6	9.9		RefSeq:WP_080745463.1, SO:0001217, UniParc:UPI000005699A, UniRef:UniRef100_UPI000005699A, UniRef:UniRef50_UPI000005699A, UniRef:UniRef90_UPI000005699A
CP019762.1	9467	9679	+	FMBKCJ_122395	8.4	6.2		RefSeq:WP_049755699.1, SO:0001217, UniParc:UPI00016B33E7, UniRef:UniRef100_UPI00016B33E7, UniRef:UniRef50_UPI00016B33E7, UniRef:UniRef90_UPI00016B33E7
CP019762.1	9679	9774	+	FMBKCJ_122400	3.9	9.8		
CP019762.1	10243	10359	+	FMBKCJ_122405	4.5	5.0		
CP019762.1	14275	14502	+	FMBKCJ_122430	8.7	8.5		RefSeq:WP_012665401.1, SO:0001217, UniParc:UPI0000056993, UniRef:UniRef100_UPI0000056993, UniRef:UniRef50_UPI00016B33E0, UniRef:UniRef90_UPI00016B33E0
CP019762.1	17719	17904	-	FMBKCJ_122450	7.5	5.7		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP019762.1	19753	19872	+	FMBKCJ_122465	4.9	5.4		
CP019756.1	58217	58600	+	FMBKCJ_122895	14.5	4.3		
CP019758.1	18811	19227	-	FMBKCJ_123285	16.2	9.3		
CP019758.1	28066	28248	+	FMBKCJ_123340	6.9	7.9		RefSeq:WP_012664891.1, SO:0001217, UniParc:UPI000005767B, UniRef:UniRef100_UPI000005767B, UniRef:UniRef50_UPI000005767B, UniRef:UniRef90_UPI000005767B
CP019759.1	1306	1458	+	FMBKCJ_123360	6.0	4.9		
CP019759.1	21975	22253	+	FMBKCJ_123525	10.7	4.5		
CP019760.1	3825	3953	+	FMBKCJ_123600	4.4	9.7		SO:0001217, UniRef:UniRef50_B9X9J8
CP019760.1	10283	10504	+	FMBKCJ_123665	8.6	10.0		RefSeq:WP_044283637.1, SO:0001217, UniParc:UPI000307489A, UniRef:UniRef100_UPI000307489A, UniRef:UniRef50_UPI000307489A, UniRef:UniRef90_UPI000307489A
CP019760.1	25558	25779	-	FMBKCJ_123785	8.6	9.8		SO:0001217, UniRef:UniRef50_A0A1G4Q5U4
CP019760.1	28026	28544	+	FMBKCJ_123800	20.3	9.2		RefSeq:WP_012593060.1, SO:0001217, UniParc:UPI00017F48F3, UniRef:UniRef100_A0A0H3C438, UniRef:UniRef90_A0A0H3C438
CP019763.1	4836	5030	-	FMBKCJ_123835	7.6	11.6		SO:0001217, UniRef:UniRef50_UPI00017F3800
CP019763.1	6309	6584	+	FMBKCJ_123845	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP019763.1	18295	18399	+	FMBKCJ_123900	4.3	8.0		
CP019763.1	18907	19107	+	FMBKCJ_123905	7.8	4.6		SO:0001217, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
CP019763.1	21846	22067	+	FMBKCJ_123915	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP019763.1	22228	22401	+	FMBKCJ_123920	6.7	9.4		RefSeq:WP_010890345.1, SO:0001217, UniParc:UPI00000568C0, UniRef:UniRef100_O50838, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
CP019763.1	23007	23591	-	FMBKCJ_123925	22.1	5.3		RefSeq:WP_052403610.1, SO:0001217, UniParc:UPI0003233FA8, UniRef:UniRef100_UPI0003233FA8, UniRef:UniRef50_A0A0H3BZV3, UniRef:UniRef90_A0A0H3BZV3
CP019763.1	24227	24604	+	FMBKCJ_123935	13.9	5.6		RefSeq:WP_015899368.1, SO:0001217, UniParc:UPI00000568C3, UniRef:UniRef100_UPI00000568C3, UniRef:UniRef50_UPI00016B379E, UniRef:UniRef90_UPI00016B379E
CP019763.1	26519	26737	-	FMBKCJ_123950	8.3	5.0		RefSeq:WP_010890349.1, SO:0001217, UniParc:UPI00000568C6, UniRef:UniRef100_O50844, UniRef:UniRef50_O50844, UniRef:UniRef90_O50844
CP019764.1	927	1211	+	FMBKCJ_124005	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
CP019764.1	8870	9145	-	FMBKCJ_124025	10.4	9.9		SO:0001217, UniRef:UniRef50_O50768, UniRef:UniRef90_O50768
CP019764.1	10033	10161	-	FMBKCJ_124030	4.9	10.2		
CP019764.1	34378	34674	-	FMBKCJ_124120	11.1	9.9		RefSeq:WP_010257615.1, SO:0001217, UniParc:UPI000005689B, UniRef:UniRef100_O50801, UniRef:UniRef50_O50801, UniRef:UniRef90_O50801
CP019764.1	37421	37639	-	FMBKCJ_124140	7.7	9.5		
CP019764.1	38355	38528	-	FMBKCJ_124150	6.5	10.1		RefSeq:WP_157658503.1, SO:0001217, UniParc:UPI000301E9DF, UniRef:UniRef100_UPI000301E9DF, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
CP019765.1	15148	15306	+	FMBKCJ_124245	6.1	10.2		RefSeq:WP_010259080.1, SO:0001217, UniParc:UPI0000056910, UniRef:UniRef100_UPI0000056910, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP019765.1	18128	18721	+	FMBKCJ_124265	22.7	9.1		RefSeq:WP_010890382.1, SO:0001217, UniParc:UPI0000056917, UniRef:UniRef100_O50923, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP019765.1	32969	34366	+	FMBKCJ_124360	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP019766.1	2140	2334	-	FMBKCJ_124490	7.8	6.7		
CP019766.1	6316	6654	-	FMBKCJ_124520	13.6	9.7		
CP019766.1	31872	32438	+	FMBKCJ_124705	21.8	9.1		RefSeq:WP_010883937.1, SO:0001217, UniParc:UPI0000057752, UniRef:UniRef100_Q9RZY1, UniRef:UniRef90_Q9S073
CP019766.1	37796	38176	-	FMBKCJ_124740	14.3	6.7		RefSeq:WP_231013320.1, SO:0001217, UniParc:UPI0003F834B4, UniRef:UniRef100_UPI0000057758, UniRef:UniRef50_UPI0000057758, UniRef:UniRef90_UPI0000057758
CP019766.1	38545	39057	-	FMBKCJ_124745	19.4	8.8		RefSeq:WP_083013073.1, SO:0001217, UniParc:UPI0009F1771F, UniRef:UniRef100_UPI0009F1771F, UniRef:UniRef50_UPI00016C5603, UniRef:UniRef90_UPI0004280BBD
CP019766.1	39782	39913	-	FMBKCJ_124750	5.0	4.2		
CP019766.1	39939	40166	-	FMBKCJ_124755	8.6	8.7		RefSeq:WP_024705874.1, SO:0001217, UniParc:UPI000005775D, UniRef:UniRef100_UPI000005775D, UniRef:UniRef50_UPI001E5DCC1C, UniRef:UniRef90_UPI001E5DCC1C
CP019766.1	43895	44176	-	FMBKCJ_124765	11.3	10.0		RefSeq:WP_038379685.1, SO:0001217, UniParc:UPI00016C583C, UniRef:UniRef100_UPI0000057760, UniRef:UniRef50_A0A1L8ZA91, UniRef:UniRef90_A0A1L8ZA91
CP019766.1	44694	44963	+	FMBKCJ_124770	10.6	9.5		RefSeq:WP_012672645.1, SO:0001217, UniParc:UPI00016C583D, UniRef:UniRef100_UPI00016C583D, UniRef:UniRef50_UPI00016C583D, UniRef:UniRef90_UPI00016C583D
CP019766.1	51152	51508	-	FMBKCJ_124785	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP124104.1	307	675	+	FMBKCJ_124795	14.4	5.7		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
CP124104.1	144356	144544	-	FMBKCJ_125490	7.3	9.5		SO:0001217, UniParc:UPI00018847F9, UniRef:UniRef100_A0A0H3C4A0, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
CP124104.1	157616	158050	+	FMBKCJ_125545	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP124104.1	272623	273639	-	FMBKCJ_126080	39.3	4.2		RefSeq:WP_002657701.1, SO:0001217, UniParc:UPI00016B338F, UniRef:UniRef100_UPI00016B338F, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP124104.1	368426	368851	+	FMBKCJ_126555	16.5	9.7		SO:0001217, UniParc:UPI0000057451, UniRef:UniRef100_O51335, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP124104.1	416661	417077	+	FMBKCJ_126780	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP124104.1	535146	535568	-	FMBKCJ_127395	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124104.1	564102	565595	-	FMBKCJ_127540	59.3	5.8		RefSeq:WP_002658040.1, SO:0001217, UniParc:UPI00016B38EB, UniRef:UniRef100_UPI00016B38EB, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP124104.1	644682	645050	+	FMBKCJ_127885	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP124104.1	662512	662826	-	FMBKCJ_127960	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP124104.1	690105	690401	+	FMBKCJ_128060	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP124104.1	739043	739582	+	FMBKCJ_128310	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP124104.1	792232	793506	+	FMBKCJ_128565	48.6	4.5		RefSeq:WP_002657506.1, SO:0001217, UniParc:UPI00016B27E7, UniRef:UniRef100_UPI00016B27E7, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP124104.1	814759	815193	-	FMBKCJ_128685	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP124102.1	1426	1530	-	FMBKCJ_129060	3.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C3H1, UniRef:UniRef90_A0A0H3C3H1
CP124102.1	2026	2382	+	FMBKCJ_129065	14.3	9.4		RefSeq:WP_010883928.1, SO:0001217, UniParc:UPI000005696E, UniRef:UniRef100_Q44728, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP124102.1	3761	4015	+	FMBKCJ_129070	10.5	9.8		
CP124102.1	4217	4438	+	FMBKCJ_129080	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP124102.1	5675	6358	+	FMBKCJ_129085	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP124103.1	15166	15324	+	FMBKCJ_129350	6.1	10.2		RefSeq:WP_010258339.1, SO:0001217, UniParc:UPI00016B339C, UniRef:UniRef100_A0A9N7G314, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP124103.1	32933	34357	+	FMBKCJ_129465	53.8	6.0		RefSeq:WP_012686460.1, SO:0001217, UniParc:UPI00016B34EC, UniRef:UniRef100_UPI00016B34EC, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP002228.1	3	431	+	FMBKCJ_129580	16.8	6.1		SO:0001217, UniRef:UniRef50_A0A1L8ZDT6, UniRef:UniRef90_A0A7W9ZN91
CP002228.1	157241	157675	+	FMBKCJ_130335	16.9	10.1		RefSeq:WP_014540597.1, SO:0001217, UniParc:UPI0001F23AB0, UniRef:UniRef100_UPI0001F23AB0, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP002228.1	271467	272471	-	FMBKCJ_130870	38.6	4.2		RefSeq:WP_014540635.1, SO:0001217, UniParc:UPI0001F2393F, UniRef:UniRef100_UPI0001F2393F, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP002228.1	367280	367705	+	FMBKCJ_131345	16.6	9.7		SO:0001217, UniRef:UniRef50_O51335
CP002228.1	415513	415929	+	FMBKCJ_131570	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP002228.1	534006	534428	-	FMBKCJ_132185	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP002228.1	562881	564374	-	FMBKCJ_132330	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP002228.1	643452	643820	+	FMBKCJ_132675	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP002228.1	661284	661598	-	FMBKCJ_132750	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP002228.1	688876	689172	+	FMBKCJ_132850	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP002228.1	737813	738352	+	FMBKCJ_133100	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP002228.1	790981	792255	+	FMBKCJ_133355	48.5	4.5		RefSeq:WP_014540793.1, SO:0001217, UniParc:UPI0001F23AD0, UniRef:UniRef100_UPI0001F23AD0, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP002228.1	813511	813945	-	FMBKCJ_133475	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP002227.1	6176	6625	+	FMBKCJ_134510	17.2	5.9		SO:0001217, UniRef:UniRef50_Q9S052
CP002227.1	26812	27498	-	FMBKCJ_134665	26.8	6.4		RefSeq:WP_014540128.1, SO:0001217, UniParc:UPI0001F23A08, UniRef:UniRef100_UPI0001F23A08, UniRef:UniRef50_A0A1L8ZAA5, UniRef:UniRef90_A0A1L8ZAA5
CP002227.1	27989	28129	+	FMBKCJ_134675	5.2	10.1		
CP002227.1	28174	28266	+	FMBKCJ_134680	3.6	8.8		
CP002229.1	15299	15826	+	FMBKCJ_134815	20.7	9.1		RefSeq:WP_010258620.1, SO:0001217, UniParc:UPI00016B2845, UniRef:UniRef100_A0A0H3C0R6, UniRef:UniRef90_A0A0H3C0R6
CP002242.1	3	248	+	FMBKCJ_134830	9.4	9.1		
CP002242.1	7645	7818	+	FMBKCJ_134895	6.4	4.4		
CP002242.1	28024	28146	+	FMBKCJ_135040	4.9	9.6		
CP002231.1	5888	6052	-	FMBKCJ_135100	6.3	8.6		
CP002241.1	4967	5290	+	FMBKCJ_135135	13.0	9.4		RefSeq:WP_010258250.1, SO:0001217, UniParc:UPI00017F2B75, UniRef:UniRef100_UPI00017F2B75, UniRef:UniRef50_Q44728, UniRef:UniRef90_Q44728
CP002241.1	7129	7350	+	FMBKCJ_135145	8.6	5.7	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_010258242.1, SO:0001217, UniParc:UPI00016B30E2, UniRef:UniRef100_G5IXH9, UniRef:UniRef50_G5IXH9, UniRef:UniRef90_G5IXH9
CP002241.1	8585	9268	+	FMBKCJ_135150	26.7	9.4		RefSeq:WP_010258240.1, SO:0001217, UniParc:UPI00016B30E1, UniRef:UniRef100_A0A7U4DIN3, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP002234.1	7961	8086	-	FMBKCJ_135210	4.8	10.6		SO:0001217, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
CP002234.1	8090	8212	-	FMBKCJ_135215	4.7	9.7		SO:0001217, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
CP002234.1	19317	19427	+	FMBKCJ_135260	4.4	9.7		
CP002234.1	20321	20464	+	FMBKCJ_135265	5.5	4.4		SO:0001217, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
CP002234.1	23213	23392	-	FMBKCJ_135275	6.9	4.8		
CP002232.1	12446	12889	-	FMBKCJ_135335	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP002232.1	13294	13632	-	FMBKCJ_135345	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP002232.1	13645	14478	-	FMBKCJ_135350	31.4	6.2		RefSeq:WP_014540838.1, SO:0001217, UniParc:UPI0001F2392C, UniRef:UniRef100_UPI0001F2392C, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP002232.1	15466	15570	-	FMBKCJ_135365	4.0	4.6		
CP002232.1	16028	16621	-	FMBKCJ_135375	22.6	9.3		RefSeq:WP_233188499.1, SO:0001217, UniParc:UPI000302938E, UniRef:UniRef100_UPI000302938E, UniRef:UniRef50_UPI000302938E, UniRef:UniRef90_UPI000302938E
CP002232.1	18169	18948	-	FMBKCJ_135390	29.8	8.7		
CP002232.1	18958	19740	-	FMBKCJ_135395	29.9	6.4		SO:0001217, UniRef:UniRef50_A0A0H3C5I5
CP002232.1	20795	22432	-	FMBKCJ_135405	62.6	4.8		RefSeq:WP_044007771.1, SO:0001217, UniParc:UPI0005C65933, UniRef:UniRef100_UPI0005C65933, UniRef:UniRef50_UPI001E30C40C, UniRef:UniRef90_UPI001E30C40C
CP002232.1	22781	23155	-	FMBKCJ_135415	14.0	5.6		RefSeq:WP_014540843.1, SO:0001217, UniParc:UPI0001F2392F, UniRef:UniRef100_UPI0001F2392F, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
CP002232.1	23844	24218	-	FMBKCJ_135425	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
CP002232.1	28850	29521	-	FMBKCJ_135455	25.4	9.8		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CP002236.1	321	950	+	FMBKCJ_135460	24.4	9.9		SO:0001217, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP002236.1	1054	1521	+	FMBKCJ_135465	17.5	8.5		RefSeq:WP_014540534.1, SO:0001217, UniParc:UPI0001F23951, UniRef:UniRef100_UPI0001F23951, UniRef:UniRef50_UPI0001F23951, UniRef:UniRef90_UPI0001F23951
CP002236.1	2248	2604	+	FMBKCJ_135475	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
CP002236.1	2811	2909	+	FMBKCJ_135480	3.6	8.5		
